"T001","T002","T003","T004","T005","T006","T007","T008","T009","T010","T011","T012","T013","T014","T015","T016","T017","T018","T019","T020","T021","T022","T023","T024","T025","T026","T027","T028","T029","T030","T031","T032","T033","T034","T035","T036","T037","T038","T039","T040","T041","T042","T043","T044","T045","T046","T047","T048","T049","T050","T051","T052","T053","T054","T055","T056","T057","T058","T059","T060"
852.213991769547,815.56927297668,816.260631001372,817.710562414266,810.699588477366,815.028806584362,813.76817558299,819.211248285322,813.267489711934,812.744855967078,808.646090534979,809.80658436214,813.565157750343,813.685871056241,813.737997256516,814.982167352538,817.026063100137,817.524005486968,814.595336076818,814.186556927298,815.289437585734,813.903978052126,813.576131687243,812.41975308642,816.031550068587,815.001371742112,812.740740740741,814.842249657064,817.01646090535,812.857338820302,812.071330589849,812.903978052126,815.093278463649,813.396433470508,812.886145404664,813.004115226337,814.345679012346,813.106995884774,814.0219478738,811.41426611797,808.327846364883,810.475994513032,808.842249657064,813.172839506173,812.120713305898,814.628257887517,812.194787379973,815.884773662551,816.710562414266,814.38134430727,814.499314128944,814.931412894376,816.235939643347,812.711934156379,809.087791495199,811.544581618656,811.993141289438,815.172839506173,811.954732510288,815.670781893004
425.674121405751,417.258785942492,415.41214057508,414.453674121406,411.162939297125,414.38338658147,413.744408945687,415.143769968051,416.376996805112,411.434504792332,408.345047923323,411.757188498403,411.709265175719,411.543130990415,412.741214057508,414.019169329073,412.297124600639,414.789137380192,409.41214057508,409.594249201278,413.808306709265,411.316293929712,412.361022364217,413.185303514377,410.038338658147,408.143769968051,410.277955271565,413.185303514377,408.581469648562,411.91054313099,408.894568690096,409.153354632588,407.865814696486,409.41214057508,409.153354632588,407,411.124600638978,413.348242811502,410.105431309904,406.766773162939,405.862619808307,404.05750798722,407.124600638978,405.169329073482,406.23642172524,409.594249201278,410.348242811502,412.837060702875,407.805111821086,410.268370607029,411.939297124601,411.26517571885,410.252396166134,408.907348242812,409.450479233227,411.85303514377,410.309904153355,409.769968051118,406.198083067093,410.626198083067
765.532894736842,702.751096491228,699.070175438596,696.72149122807,696.021929824561,697.345394736842,694.416666666667,702.371710526316,699.583333333333,695.922149122807,690.321271929825,692.850877192982,693.038377192982,693.65350877193,698.088815789474,696.294956140351,696.504385964912,697.695175438596,694.61951754386,693.547149122807,698.40350877193,695.330043859649,694.900219298246,698.577850877193,692.978070175439,690.299342105263,689.383771929825,701.430921052632,693.52850877193,693.760964912281,692.27850877193,692.96600877193,691.638157894737,692.694078947368,688.316885964912,692.834429824561,691.416666666667,703.053728070175,692.464912280702,695.991228070175,686.725877192982,687.168859649123,686.355263157895,689.921052631579,688.789473684211,690.990131578947,691.842105263158,697.183114035088,692.131578947368,696.127192982456,696.604166666667,698.811403508772,697.419956140351,699.814692982456,696.924342105263,697.90350877193,696.099780701754,696.232456140351,695.311403508772,700.649122807018
723.31096196868,675.914988814318,675.75615212528,673.601789709172,672.055928411633,673.199105145414,669.673378076063,684.771812080537,669.154362416107,663.295302013423,661.161073825503,662.950782997763,669.885906040268,670.642058165548,672.069351230425,675.41610738255,677.675615212528,674.666666666667,671.744966442953,676.668903803132,676.295302013423,671.592841163311,674.480984340045,672.413870246085,670.17225950783,661.521252796421,660.753914988814,668.548098434004,671.020134228188,665.729306487696,665.454138702461,664.313199105145,662.619686800895,670.982102908277,670.402684563758,671.170022371365,672.342281879195,679.333333333333,671.865771812081,670.472035794183,658.308724832215,665.089485458613,661.599552572707,668.494407158837,670.306487695749,672.800894854586,672.194630872483,677.65548098434,675.96196868009,671.38255033557,666.091722595078,666.23937360179,670.778523489933,667.31096196868,664.221476510067,668.351230425056,669.765100671141,665.004474272931,660.579418344519,668.935123042506
879.683839096683,826.128440366972,813.887085391673,811.768525052929,813.781227946366,814.615384615385,814.254057868737,818.076217360621,814.887085391673,800.928016937191,801.7932251235,811.946365561044,813.685250529287,815.160197600565,821.47918136909,816.949188426253,815.131968948483,821.097388849682,814.592095977417,824.306280875088,822.057868736768,821.937191249118,817.741002117149,820.014114326041,813.638673253352,822.163020465773,816.589273112209,820.582215949188,814.739590684545,814.494001411433,812.91390261115,815.225123500353,818.956951305575,819.278052223006,817.829216654905,823.576570218772,826.388143966126,813.916019760056,822.200423429781,817.381792519407,807.478475652788,813.152434721242,812.556104446013,817.254057868737,820.294989414255,823.376852505293,823.96894848271,821.254057868737,824.236414961186,824.366266760762,823.079745942131,818.904022582922,811.633027522936,816.799576570219,815.266760762174,820.773465067043,806.18630910374,814.995765702188,805.631616090332,807.99647141849
1037.97619047619,963.689342403628,953.143990929705,955.240362811791,954.844671201814,957.320861678005,954.365079365079,955.15306122449,956.321995464853,950.933106575964,945.671201814059,946.556689342404,954.952380952381,951.673469387755,959.602040816327,958.640589569161,953.403628117914,956.578231292517,953.722222222222,952.037414965986,964.119047619048,957.352607709751,959.52947845805,954.880952380952,953.326530612245,953.090702947846,951.922902494331,959.12358276644,949.172335600907,953.458049886621,951.091836734694,948.351473922903,950.521541950113,957.119047619048,950.426303854875,956.077097505669,954.946712018141,956.37641723356,954.459183673469,951.920634920635,943.386621315193,945.78798185941,944.293650793651,955.065759637188,951.938775510204,958.566893424036,956.235827664399,955.41156462585,957.056689342404,951.085034013605,952.540816326531,957.884353741497,951.081632653061,951.292517006803,952.820861678005,954.374149659864,942.705215419501,946.961451247166,942.97619047619,943.914965986395
577.534782608696,516.126086956522,510.625,511.719565217391,511.988043478261,512.061956521739,506.46847826087,519.719565217391,510.172826086957,512.698913043478,505.15,504.583695652174,505.711956521739,509.335869565217,513.289130434783,513.735869565217,510.445652173913,510.639130434783,511.155434782609,509.395652173913,508.002173913043,512.058695652174,511.529347826087,509.410869565217,509.903260869565,507.069565217391,503.296739130435,511.036956521739,509.026086956522,505.033695652174,507.629347826087,507.30652173913,508.857608695652,507.511956521739,504.094565217391,510.988043478261,508.785869565217,516.873913043478,508.683695652174,513.428260869565,499.729347826087,505.283695652174,499.575,503.758695652174,503.620652173913,506.136956521739,507.194565217391,512.110869565217,509.955434782609,511.326086956522,510.35652173913,509.59347826087,511.314130434783,514.240217391304,505.858695652174,510.678260869565,510.54347826087,507.455434782609,506.505434782609,511.594565217391
966.699592668024,892.789205702648,887.41649694501,886.993890020367,883.153767820774,884.743380855397,881.41649694501,887.414460285132,884.422606924644,879.073319755601,875.109979633401,876.605906313646,882.088594704684,882.245417515275,887.548879837067,885.170061099796,882.609979633401,887.790224032587,885.311608961303,884.715885947047,886.741344195519,884.658859470468,883.141547861507,880.55600814664,881.723014256619,879.024439918534,879.155804480652,887.641547861507,880.884928716904,876.312627291242,877.62932790224,879.08350305499,881.127291242363,878.09266802444,877.38900203666,880.936863543788,882.452138492872,886.364562118126,882.892057026477,875.093686354379,872.758655804481,873.867617107943,870.991853360489,877.982688391039,876.381873727088,879.12016293279,881.053971486762,885.78716904277,884.350305498982,880.538696537678,877.758655804481,879.005091649694,881.20366598778,876.337067209776,870.936863543788,876.493890020367,877.493890020367,875.716904276986,873.480651731161,882.141547861507
564.238021638331,517.721792890263,514.766615146832,513.054095826893,515.423493044822,515.336939721793,513.042503863988,528.330757341576,515.653013910356,514.462905718702,510.928129829985,512.113601236476,512.664605873261,512.836166924266,514.569551777434,515.499227202473,515.037094281298,515.289026275116,513.87171561051,516.136785162287,515.74343122102,514.724111282844,514.534775888717,515.004636785162,514.254250386399,512.775888717156,511.351622874807,513.808346213292,513.889489953632,511.066460587326,510.697836166924,511.914219474498,512.527820710974,513.02086553323,511.538639876352,513.386398763524,511.878670788253,523.362442040185,512.509273570325,517.798299845441,509.693199381762,510.377897990726,510.670788253478,511.501545595054,510.129057187017,512.738794435858,512.505409582689,515.849304482226,513.673879443586,514.159969088099,512.231066460587,513.319165378671,515.038639876352,514.270479134467,513.044049459042,513.148377125193,516.129829984544,514.285935085008,511.260432766615,516.380216383308
927.800304878049,830.952743902439,833.631097560976,833.210365853659,829.094512195122,832.080792682927,831.731707317073,839.408536585366,830.329268292683,835.975609756098,828.515243902439,828.268292682927,828.506097560976,830.875,830.556402439024,832.425304878049,834.295731707317,832.765243902439,831.894817073171,832.452743902439,833.530487804878,834.435975609756,832.004573170732,830.672256097561,831.176829268293,836.495426829268,833.721036585366,829.496951219512,833.59756097561,829.626524390244,831.278963414634,828.908536585366,837.743902439024,833.932926829268,833.265243902439,833.099085365854,834.342987804878,845.833841463415,831.544207317073,828.638719512195,829.192073170732,830.599085365854,831.582317073171,831.634146341463,831.873475609756,831.737804878049,832.208841463415,836.314024390244,830.850609756098,827.939024390244,828.983231707317,831.323170731707,830.693597560976,830.390243902439,830.184451219512,828.086890243902,834.310975609756,829.838414634146,824.798780487805,833.358231707317
598.135529608007,517.5329441201,519.609674728941,510.676814011676,513.229774812344,518.874478732277,514.970809007506,514.909924937448,514.666388657214,503.239366138449,511.708507089241,511.943703085905,513.47789824854,512.50542118432,509.426188490409,518.819432860717,518.311092577148,514.073394495413,511.258965804837,513.300250208507,516.184320266889,513.924520433695,518.964553794829,512.14553794829,510.108840700584,514.821934945788,513.262301918265,507.910758965805,515.776897414512,512.672643869892,507.922435362802,508.005004170142,513.020016680567,513.893661384487,512.505838198499,507.888657214345,513.58798999166,519.264804003336,508.104670558799,510.323185988324,499.128440366972,511.245204336947,508.905754795663,512.188907422852,513.173477898249,515.888240200167,517.21976647206,513.862385321101,511.779399499583,510.023769808173,513.263135946622,507.483319432861,504.612176814012,509.573811509591,504.117180984153,503.279399499583,512.419099249374,508.178899082569,499.300250208507,510.426605504587
1129.61353211009,936.128440366972,947.123279816514,940.629587155963,938.828555045872,940.845756880734,940.104357798165,948.498853211009,941.783256880734,939.185206422018,933.48623853211,934.955275229358,938.711582568807,939.264334862385,940.260894495413,942.943233944954,941.627866972477,942.79873853211,940.240252293578,940.096903669725,941.491399082569,942.421444954128,939.842889908257,940.975917431193,937.335435779817,936.244839449541,935.160550458716,940.13245412844,940.857798165138,935.549885321101,934.870986238532,933.32626146789,937.860665137615,938.981077981651,937.303899082569,939.970183486239,936.677752293578,950.394495412844,937.669151376147,935.497133027523,931.63130733945,929.700688073395,930.779243119266,935.24254587156,935.586582568807,938.075114678899,937.762614678899,943.459288990826,939.557339449541,942.518348623853,939.13876146789,941.674311926605,939.518922018349,939.648509174312,937.447247706422,939.405963302752,938.451834862385,939.409403669725,935.50630733945,942.971330275229
1198.88820638821,1038.88452088452,1039.22727272727,1037.65724815725,1034.94717444717,1036.9742014742,1036.30835380835,1039.77272727273,1035.77027027027,1040.61056511057,1034.14742014742,1032.95208845209,1036.11670761671,1035.3144963145,1037.65110565111,1037.92014742015,1037.93366093366,1040.06388206388,1037.97788697789,1038.41646191646,1036.02825552826,1037.22972972973,1037.86117936118,1038.41891891892,1036.49877149877,1035.30221130221,1034.40294840295,1036.9312039312,1039.66093366093,1035.79115479115,1039.27518427518,1034.90171990172,1038.15970515971,1036.69778869779,1036.58230958231,1037.88574938575,1037.91891891892,1030.97051597052,1036.87100737101,1034.99262899263,1035.09459459459,1033.17813267813,1033.02948402948,1032.6683046683,1035.36855036855,1036.04422604423,1033.28501228501,1037.77764127764,1036.33783783784,1038.14864864865,1033.97788697789,1034.7886977887,1033.84029484029,1037.37592137592,1029.27272727273,1035.63267813268,1031.16953316953,1032.46928746929,1033.45331695332,1032.41891891892
1094.54423292273,1018.04479283315,1013.44456886898,1009.72508398656,1007.12597984323,1010.68421052632,1011.36562150056,1014.97816349384,1008.95184770437,1004.18197088466,1000.35778275476,1007.42441209406,1008.36506159015,1008.52631578947,1010.36618141097,1012.30179171333,1013.90145576708,1012.55599104143,1010.6131019037,1011.48376259798,1016.94120940649,1012.91881298992,1011.6170212766,1011.93225083987,1008.05151175812,1004.19876819709,1011.57614781635,1014.89921612542,1008.81019036954,1006.73852183651,1001.91209406495,1006.6640537514,1010.72060470325,1010.8516237402,1010.40257558791,1010.00167973124,1013.81298992161,1015.47536394177,1013.49664053751,1000.84938409854,999.622060470325,1002.66629339306,1002.07166853303,1008.74860022396,1006.9843225084,1010.68980963046,1013.39585666293,1014.41321388578,1017.04647256439,1014.13885778275,1011.71444568869,1014.90929451288,1011.97984322508,1009.60414333707,1006.82922732363,1012.26763717805,1008.29619260918,1010.33874580067,1007.29563269877,1013.16125419933
641.056798623064,590.442340791738,585.893287435456,582.234079173838,582.573149741824,592.330464716007,594.230636833046,572.087779690189,578.769363166954,577.998278829604,579.010327022375,573.10843373494,576.779690189329,579.063683304647,584.056798623064,588.795180722892,593.008605851979,582.793459552496,585.838209982788,589.428571428571,591.953528399311,593.091222030981,590.277108433735,581.253012048193,581.471600688468,590.826161790017,587.750430292599,582.115318416523,589.485370051635,590.432013769363,587.134251290878,584.948364888124,586.693631669535,596.263339070568,584.87091222031,588.268502581756,593.325301204819,575.626506024096,594.423407917384,587.077452667814,582.590361445783,590.203098106713,577.910499139415,582.351118760757,589.247848537005,593.452667814114,591.605851979346,585.538726333907,590.406196213425,574.746987951807,565.643717728055,572.777969018933,563.392426850258,576.184165232358,564.358003442341,568.734939759036,559.323580034423,573.376936316695,557.037865748709,552.643717728055
818.568281938326,786.492133417244,786.325361862807,786.165512901196,781.729389553178,783.826305852738,781.867841409692,787.351793580869,781.406544996853,782.714285714286,774.776589049717,783.485210824418,781.624292007552,780.07300188798,780.574575204531,784.336060415356,783.969792322215,783.422907488987,783.470736312146,782.884203901825,784.777218376337,784.267463813719,781.117684078037,780.525487728131,780.288860918817,782.150409062303,789.771554436753,783.594713656388,780.394587791064,785.648206419131,774.444933920705,777.941472624292,783.626179987413,779.953429830082,781.697923222152,780.848332284456,781.059156702329,790.79295154185,780.46381371932,780.502202643172,777.303335431089,776.149779735683,774.375707992448,778.851478917558,779.320956576463,780.188168659534,780.911264946507,783.010698552549,783.260541220894,778.387035871617,778.614852108244,782.014474512272,781.225298930145,775.375707992448,778.900566393958,777.56073001888,776.422907488987,778.69540591567,777.164883574575,783.186280679673
552.375156054931,528.686641697878,525.17290886392,523.915106117353,523.356429463171,526.150436953808,524.981897627965,525.574906367041,522.868289637953,520.179151061174,519.503745318352,526.431335830212,524.486267166042,526.056803995006,526.945692883895,526.926966292135,525.734082397004,529.162297128589,526.255305867665,529.425717852684,527.978152309613,530.89138576779,526.044319600499,527.389513108614,523.822721598003,529.149812734082,528.750936329588,525.463171036205,525.67290886392,525.870162297129,525.199126092385,524.765293383271,530.116104868914,525.486891385768,526.752808988764,526.873283395755,526.93695380774,527.176654182272,526.604244694132,525.318352059925,524.501872659176,523.43570536829,524.895131086142,525.120474406991,526.464419475655,527.135455680399,527.164794007491,528.988139825218,529.302746566791,525.372034956305,524.564918851436,523.200374531835,525.268414481898,524.757178526841,523.031835205992,527.621722846442,524.333957553059,526.341448189763,524.667290886392,528.063670411985
753.189849857302,706.53840426852,701.897257724283,701.972825412582,699.661620548455,705.614592381189,704.073210075692,700.575009306366,698.569053232411,696.929147536915,690.916987219258,697.965752574761,700.910038466311,700.832361335153,702.614716466063,706.519791537412,705.887703188981,704.770070728378,700.67799975183,705.605410100509,708.36332051123,709.789800223353,706.313934731356,707.065020474004,702.656905323241,705.272986722919,702.884725152004,700.718947760268,701.934110931877,702.450428092816,699.293212557389,698.05633453282,703.349298920462,706.203995532945,703.310460354883,705.777267651073,705.509740662613,700.120114158084,700.908425362948,700.477850849981,690.714852959424,697.698349671175,694.086983496712,699.939446581462,703.199032137982,705.601811639161,704.277950117881,705.53505397692,706.799106588907,703.297555527981,703.695867973694,704.253381312818,701.403027670927,702.869338627621,701.738553170369,706.848368283906,698.356123588535,702.597220498821,695.369400670058,699.358357116267
891.751098096633,813.724743777452,803.395314787701,801.314787701318,803.161054172767,799.664714494876,798.339677891654,800.314787701318,803.994143484627,794.651537335286,788.796486090776,792.297218155198,797.677891654466,798.724743777452,803.023426061493,802.243045387994,795.998535871157,805.10541727672,794.442166910688,796.235724743777,803.475841874085,806.443631039532,790.639824304539,803.346998535871,791.816983894583,804.96046852123,795.333821376281,805.799414348463,787.783308931186,798.844802342606,791.468521229868,797.046852122987,801.311859443631,790.591508052709,793.430453879941,797.207906295754,805.046852122987,803.676427525622,794.456808199121,804.449487554905,781.360175695461,780.361639824305,781.093704245974,794.371888726208,789.153733528551,789.420204978038,796.130307467057,797.184480234261,797.202049780381,789.590043923865,781.178623718887,795.027818448023,791.860907759883,779.020497803807,788.937042459736,788.225475841874,775.954612005856,780.740849194729,780.351390922401,788.289897510981
721.141176470588,668.070588235294,665.178151260504,665.608403361345,666.270588235294,668.568067226891,666.159663865546,669.161344537815,664.033613445378,658.83025210084,657.300840336134,664.509243697479,664.127731092437,663.4,665.952941176471,669.426890756303,664.489075630252,667.403361344538,663.564705882353,664.744537815126,670.383193277311,669.132773109244,666.764705882353,664.618487394958,659.941176470588,664.04537815126,663.294117647059,659.166386554622,658.191596638655,666.44537815126,659.105882352941,653.351260504202,665.026890756303,663.176470588235,664.028571428571,665.268907563025,662.205042016807,663.435294117647,658.005042016807,659.564705882353,650.818487394958,650.710924369748,650.080672268908,659.90756302521,660.579831932773,661.043697478992,661.243697478992,660.805042016807,661.878991596639,652.080672268908,652.779831932773,658.206722689076,650.067226890756,646.282352941176,647.534453781513,652.475630252101,643.398319327731,648.957983193277,642.647058823529,649.831932773109
737.536312849162,699.349162011173,694.571229050279,694.780726256983,691.082402234637,691.075418994413,691.867318435754,697.103351955307,692.178770949721,687.761173184358,686.769553072626,687.196927374302,691.596368715084,692.752793296089,692.251396648045,696.343575418994,694.29748603352,696.614525139665,691.125698324022,693.649441340782,696.129888268156,692.895251396648,691.329608938547,691.526536312849,687.744413407821,688.247206703911,692.617318435754,695.805865921788,693.853351955307,687.840782122905,682.600558659218,688.970670391062,692.678770949721,689.832402234637,690.666201117318,690.245810055866,691.780726256983,695.920391061453,693.949720670391,685.191340782123,680.107541899441,681.909217877095,684.097765363128,688.424581005587,686.663407821229,689.870111731844,691.224860335196,694.709497206704,694.578212290503,693.949720670391,693.944134078212,693.185754189944,694.328212290503,691.240223463687,688.29469273743,692.263966480447,691.298882681564,691.27374301676,689.33938547486,695.667597765363
664.132731063238,618.853717859625,615.000694927033,615.629603891591,610.380472550382,614.781097984712,615.314107018763,612.678248783878,613.098332175122,609.845031271716,605.706393328701,610.857539958304,613.130298818624,615.146282140375,615.750868658791,614.954829742877,616.423558026407,618.514940931202,613.824530924253,618.695621959694,619.382209867964,616.794301598332,613.1553161918,612.389854065323,609.603891591383,614.394023627519,612.495830437804,608.102501737318,608.684503127172,608.879082696317,606.839819318972,609.346421125782,610.232453092425,612.748783877693,612.634120917304,614.740792216817,611.824183460737,611.442668519805,608.296038915914,606.313759555247,598.359277275886,604.15149409312,602.636900625434,607.932592077832,609.025017373176,610.01042390549,610.660180681028,611.159485753996,612.403057678944,610.438151494093,614.008686587908,614.644197359277,610.891938846421,612.444058373871,611.792564280751,614.038568450313,611.088255733148,613.573314801946,605.89958304378,611.704308547603
1159.69145802651,1071.01988217968,1066.33210603829,1062.11782032401,1058.86524300442,1068.92783505155,1068.47790868925,1065.64874815906,1062.36156111929,1056.30412371134,1052.37113402062,1056.81369661267,1062.13328424153,1062.63328424153,1062.99263622975,1068.18924889543,1069.89690721649,1066.96097201767,1060.46686303387,1066.39764359352,1069.13549337261,1069.74153166421,1068.78792341679,1063.90132547865,1060.71649484536,1060.30265095729,1063.88880706922,1061.17599410898,1063.9587628866,1062.60456553756,1056.42709867452,1056.56406480118,1060.0412371134,1068.99042709867,1062.53387334315,1065.029455081,1069.81369661267,1062.17746686303,1062.9322533137,1056.29602356406,1048.43078055965,1060.15684830633,1056.25110456554,1059.99189985272,1062.10014727541,1068.88954344624,1068.5913107511,1065.83652430044,1068.29013254786,1057.78718703976,1056.00368188513,1060.35935198822,1057.35051546392,1057.60751104566,1052.08468335788,1059.80117820324,1051.54197349043,1060.21796759941,1049.73637702504,1056.01399116348
584.047923322684,543.280009128252,542.337517115472,542.173208580557,538.30146052031,540.950935645824,539.823824737563,541.944089456869,538.984938384299,537.99703331812,534.822911912369,538.025559105431,538.531492469192,538.927430397079,539.709265175719,540.845960748517,542.216795983569,541.569831127339,540.657005933364,540.228662711091,542.173893199452,540.018028297581,539.974440894569,537.879735280694,537.83477863989,538.743724326791,538.132131446828,538.795070743953,537.886809675947,537.734367868553,536.128936558649,536.572341396623,539.379050661798,537.876083979918,539.384527612962,538.498858968508,539.194888178914,538.61821086262,536.828160657234,534.531264262894,531.57279780922,533.331355545413,532.514605203104,533.840255591054,534.687357371063,537.307850296668,538.020766773163,539.566408032862,539.469876768599,536.672523961661,539.061387494295,537.645367412141,536.898676403469,534.905750798722,534.470789593793,534.908032861707,533.409858512095,534.405294386125,532.02122318576,536.146280237335
582.545611015491,456.111876075732,447.790017211704,450.141135972461,450.306368330465,450.728055077453,447.177280550775,450.641996557659,440.012048192771,454.781411359725,442.421686746988,445.746987951807,448.456110154905,449.50430292599,453.576592082616,451.619621342513,448.271944922547,456.97934595525,453.454388984509,454.151462994836,448.881239242685,451.845094664372,450.896729776248,453.413080895009,452.523235800344,447.857142857143,445.648881239243,448.438898450947,452.399311531842,446.867469879518,454.022375215146,452.244406196213,452.612736660929,447.012048192771,447.953528399312,455.814113597246,451.913941480207,452.220309810671,457.194492254733,451.635111876076,455.135972461274,451.624784853701,450.323580034423,450.024096385542,455.213425129088,453.910499139415,451.430292598967,457.943201376936,456.077452667814,456.406196213425,447.95008605852,451.306368330465,454.302925989673,458.984509466437,447.481927710843,461.836488812392,453.678141135972,454.423407917384,455.631669535284,456.714285714286
861.151679674245,789.020020359688,784.841194435019,784.978282999661,782.769596199525,786.577197149644,786.244994910078,786.709535120462,781.693247370207,779.209704784527,774.264336613505,779.894129623346,783.24669155073,783.581608415338,785.708517136071,787.647438072616,785.953851374279,788.637258228707,785.450967085171,786.308788598575,790.447234475738,789.99966067187,787.068204954191,787.020020359688,784.297590770275,784.109602986088,785.884967763828,783.726162198846,783.704105870377,782.240244316254,780.311163895487,780.75296912114,782.133695283339,786.00033932813,785.081438751272,787.590770274856,786.594842212419,785.237869019342,783.086868001357,778.111978283,771.152358330506,775.92093654564,772.582287071598,779.767899558873,781.564302680692,784.912453342382,785.72989480828,786.888700373261,788.965049202579,783.903630810994,784.724465558195,785.691890057686,782.643366135053,780.923990498812,780.53919239905,782.825924669155,776.57312521208,779.100101798439,773.320325755005,777.994570749915
872.64560204953,827.605465414176,829.567036720752,828.002561912895,824.093082835184,826.147736976943,823.888129803587,829.756618274979,823.446626814688,823.542271562767,818.617421007686,824.462852263023,824.35781383433,825.396242527754,822.905209222886,824.745516652434,828.210076857387,825.858240819812,826.292912040991,824.562766865927,826.65926558497,822.795046968403,821.923996584116,821.766011955594,821.00853970965,820.477369769428,826.812980358668,824.776259607173,820.760888129804,823.582408198121,820.257899231426,822.420153714774,820.618274978651,822.485055508113,823.071733561059,821.637916310845,822.837745516652,824.738684884714,823.760888129804,819.549957301452,818.129803586678,817.34585824082,818.205807002562,819.832621690863,820.346712211785,821.923996584116,823.528608027327,825.326216908625,825.35952177626,821.610589239966,822.726729291204,823.414175918019,824.135781383433,818.067463706234,818.122117847993,818.338172502135,817.781383432963,820.256191289496,818.491033304868,821.633646456021
992.679572763685,914.795727636849,909.016021361816,909.643524699599,899.427236315087,906.990654205607,909.012016021362,908.594125500668,908.182910547397,902.77303070761,893.600801068091,899.865153538051,906.747663551402,903.668891855808,905.287049399199,909.783711615487,909.041388518024,909.895861148198,900.654205607477,910.85046728972,914.291054739653,912.176234979973,908.483311081442,911.37650200267,903.477970627503,909.631508678238,908.213618157543,913.747663551402,908.11481975968,906.045393858478,896.467289719626,899.663551401869,904.365821094793,909.49132176235,907.357810413885,907.635514018692,904.28170894526,916.488651535381,901.616822429907,903.700934579439,890.642189586115,896.194926568758,896.325767690254,904.164218958612,903.388518024032,914.638184245661,911.343124165554,914.611481975968,908.879839786382,907.575433911883,905.216288384513,911.340453938585,904.750333778371,906.706275033378,907.798397863818,912.165554072096,903.24699599466,907.675567423231,894.550066755674,903.325767690254
1053.43669527897,954.233905579399,957.037553648069,959.105150214592,949.357296137339,957.204935622318,956.033261802575,960.159871244635,956.886266094421,953.832618025751,944.844420600858,949.968884120172,952.778969957082,953.424892703863,955.682403433476,961.583690987124,953.158798283262,958.106223175966,952.048283261803,955.252145922747,961.045064377682,960.507510729614,957.24356223176,957.139484978541,951.706008583691,955.656652360515,953.302575107296,951.467811158798,954.894849785408,952.762875536481,946.192060085837,951.938841201717,956.987124463519,954.395922746781,951.576180257511,953.854077253219,952.732832618026,957.136266094421,955.682403433476,953.25321888412,945.423819742489,947.329399141631,943.99034334764,953.863733905579,952.210300429185,957.62660944206,958.047210300429,959.75643776824,956.198497854077,954.850858369099,956.06008583691,957.001072961373,957.475321888412,955.612660944206,956.56652360515,959.960300429185,951.472103004292,956.37982832618,949.37982832618,952.99034334764
953.666515220354,897.687414811449,897.308496138119,897.935938209905,892.311676510677,895.843707405725,895.241708314403,895.422080872331,891.909132212631,891.15129486597,883.777373920945,891.779645615629,892.532030895048,892.742844161745,895.428895956383,897.184915947297,898.240345297592,897.967741935484,893.174011812812,897.409359382099,899.528396183553,898.429804634257,896.200363471149,893.114947751022,893.13539300318,892.282598818719,892.092685143117,896.101317582917,892.931394820536,890.357564743299,887.253975465697,886.899591094957,889.946388005452,893.64697864607,888.712857791913,893.223534756929,890.52885052249,891.562925942753,887.977737392094,888.696047251249,879.330758746025,883.94956837801,881.945479327578,889.349386642435,890.636983189459,893.293502953203,891.286233530214,896.408450704225,895.495229441163,892.706951385734,893.290322580645,893.000454338937,892.985006815084,891.632439800091,889.970467969105,894.225806451613,886.695138573376,891.492503407542,886.858246251704,889.517946388005
928.777897574124,831.387061994609,828.790835579515,829.526684636119,824.901347708895,827.402156334232,825.573045822102,840.067385444744,828.767115902965,830.942857142857,814.841509433962,819.969811320755,821.684636118598,822.932075471698,824.043665768194,825.944474393531,827.581132075472,827.638814016173,823.598921832884,825.822102425876,829.150943396226,829.070619946092,823.995687331536,827.704043126685,826.338005390836,823.712668463612,823.730458221024,828.550943396226,824.488409703504,822.788140161725,817.233423180593,820.962264150943,823.323989218329,824.425876010782,822.014555256065,825.558490566038,823.511051212938,842.267924528302,826.853369272237,828.795148247978,816.467924528302,816.243665768194,815.719137466307,822.40539083558,824.91590296496,826.853908355795,828.044204851752,831.346091644205,826.766037735849,828.114285714286,823.948247978437,829.683557951482,833.077628032345,826.161185983828,825.967654986523,831.102964959569,830.883018867925,828.168733153639,826.281940700809,832.555795148248
805.951219512195,781.132555673383,777.391304347826,778.539766702015,774.519618239661,775.571580063627,776.29586426299,781.67868504772,776.954400848356,775.723223753977,769.24920466596,773.311770943796,773.887592788971,774.248144220573,775.83032873807,776.007423117709,776.9098621421,777.973488865323,775.469777306469,777.907741251326,776.922587486744,778.414634146341,777.603393425239,778.616118769883,776.777306468717,773.940615058325,775.682926829268,780.207847295864,778.716861081654,774.340402969247,774.366914103924,772.616118769883,775.178154825026,774.518557794274,774.574761399788,776.078472958643,774.72216330859,786.861081654295,777.569459172853,773.322375397667,769.440084835631,770.674443266172,770.905620360551,772.803817603393,776.308589607635,778.483563096501,776.686108165429,779.892895015907,778.88441145281,774.811240721103,773.35737009544,778.455991516437,777.925768822906,776.244962884412,777.176033934252,777.576882290562,779.040296924708,776.505832449629,773.3032873807,779.451749734889
